post_id,user_type,review_text,likes
2394,fitness,"This is the worst thing ever, very bad and disappointing would not try again",251
2395,student,"This is the worst thing ever, very bad and disappointing totally worth the time",476
2396,traveler,"It is okay, nothing special just average experience totally worth the time",285
2397,fitness,"This is the worst thing ever, very bad and disappointing pretty decent overall",310
2398,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",300
2399,traveler,"It is okay, nothing special just average experience not worth the money",427
2400,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",263
2401,developer,"This is the worst thing ever, very bad and disappointing not worth the money",31
2402,student,"It is okay, nothing special just average experience totally worth the time",353
2403,fitness,"This is the worst thing ever, very bad and disappointing not worth the money",119
2404,student,"This is the worst thing ever, very bad and disappointing pretty decent overall",396
2405,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",87
2406,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",120
2407,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",283
2408,fitness,"It is okay, nothing special just average experience highly recommend to everyone",37
2409,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",475
2410,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",344
2411,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",94
2412,traveler,"It is okay, nothing special just average experience totally worth the time",172
2413,student,"This is the worst thing ever, very bad and disappointing pretty decent overall",151
2414,student,"This is the worst thing ever, very bad and disappointing not worth the money",96
2415,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",132
2416,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",233
2417,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",500
2418,developer,"It is okay, nothing special just average experience totally worth the time",469
2419,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",111
2420,developer,"It is okay, nothing special just average experience highly recommend to everyone",336
2421,fitness,"It is okay, nothing special just average experience not worth the money",71
2422,fitness,"I absolutely love this experience, it is amazing and wonderful would not try again",198
2423,developer,"It is okay, nothing special just average experience not worth the money",88
2424,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",29
2425,student,"It is okay, nothing special just average experience highly recommend to everyone",98
2426,fitness,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",447
2427,student,"This is the worst thing ever, very bad and disappointing pretty decent overall",467
2428,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",107
2429,foodie,"It is okay, nothing special just average experience highly recommend to everyone",438
2430,student,"It is okay, nothing special just average experience not worth the money",354
2431,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",491
2432,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",410
2433,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",447
2434,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",198
2435,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",171
2436,developer,"It is okay, nothing special just average experience highly recommend to everyone",50
2437,traveler,"This is the worst thing ever, very bad and disappointing would not try again",408
2438,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",245
2439,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",212
2440,foodie,"It is okay, nothing special just average experience not worth the money",266
2441,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",75
2442,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",311
2443,student,"It is okay, nothing special just average experience pretty decent overall",472
2444,student,"This is the worst thing ever, very bad and disappointing would not try again",224
2445,student,"It is okay, nothing special just average experience totally worth the time",285
2446,student,"This is the worst thing ever, very bad and disappointing would not try again",495
2447,traveler,"It is okay, nothing special just average experience totally worth the time",441
2448,student,"This is the worst thing ever, very bad and disappointing totally worth the time",158
2449,developer,"This is the worst thing ever, very bad and disappointing not worth the money",29
2450,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",459
2451,developer,"It is okay, nothing special just average experience pretty decent overall",479
2452,student,"This is the worst thing ever, very bad and disappointing totally worth the time",494
2453,foodie,"It is okay, nothing special just average experience totally worth the time",142
2454,student,"This is the worst thing ever, very bad and disappointing not worth the money",423
2455,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",477
2456,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",346
2457,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",144
2458,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",91
2459,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",227
2460,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",44
2461,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",34
2462,developer,"It is okay, nothing special just average experience highly recommend to everyone",344
2463,developer,"It is okay, nothing special just average experience pretty decent overall",432
2464,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",292
2465,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",408
2466,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",176
2467,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",303
2468,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",198
2469,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",250
2470,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",419
2471,foodie,"It is okay, nothing special just average experience not worth the money",138
2472,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",437
2473,student,"This is the worst thing ever, very bad and disappointing pretty decent overall",463
2474,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",443
2475,foodie,"It is okay, nothing special just average experience highly recommend to everyone",428
2476,foodie,"It is okay, nothing special just average experience pretty decent overall",76
2477,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",283
2478,traveler,"This is the worst thing ever, very bad and disappointing not worth the money",395
2479,student,"This is the worst thing ever, very bad and disappointing pretty decent overall",331
2480,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",28
2481,foodie,"It is okay, nothing special just average experience highly recommend to everyone",300
2482,traveler,"It is okay, nothing special just average experience pretty decent overall",149
2483,developer,"It is okay, nothing special just average experience not worth the money",464
2484,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",340
2485,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",110
2486,fitness,"It is okay, nothing special just average experience would not try again",302
2487,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",475
2488,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",260
2489,foodie,"It is okay, nothing special just average experience not worth the money",322
2490,developer,"It is okay, nothing special just average experience highly recommend to everyone",417
2491,foodie,"It is okay, nothing special just average experience pretty decent overall",309
2492,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",323
2493,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",276
2494,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",443
2495,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",80
2496,traveler,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",87
2497,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",227
2498,fitness,"This is the worst thing ever, very bad and disappointing would not try again",125
2499,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",341
2500,fitness,"This is the worst thing ever, very bad and disappointing not worth the money",86
2501,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",477
2502,developer,"It is okay, nothing special just average experience pretty decent overall",482
2503,developer,"It is okay, nothing special just average experience pretty decent overall",279
2504,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",406
2505,traveler,"This is the worst thing ever, very bad and disappointing not worth the money",203
2506,traveler,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",438
2507,developer,"It is okay, nothing special just average experience would not try again",423
2508,student,"This is the worst thing ever, very bad and disappointing would not try again",55
2509,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",298
2510,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",387
2511,developer,"I absolutely love this experience, it is amazing and wonderful would not try again",436
2512,fitness,"This is the worst thing ever, very bad and disappointing pretty decent overall",420
2513,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",268
2514,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",29
2515,developer,"This is the worst thing ever, very bad and disappointing would not try again",319
2516,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",136
2517,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",112
2518,foodie,"This is the worst thing ever, very bad and disappointing not worth the money",352
2519,foodie,"This is the worst thing ever, very bad and disappointing would not try again",152
2520,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",197
2521,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",355
2522,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",298
2523,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",129
2524,foodie,"This is the worst thing ever, very bad and disappointing would not try again",227
2525,foodie,"It is okay, nothing special just average experience not worth the money",44
2526,traveler,"It is okay, nothing special just average experience would not try again",124
2527,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",151
2528,traveler,"This is the worst thing ever, very bad and disappointing would not try again",305
2529,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",108
2530,fitness,"This is the worst thing ever, very bad and disappointing not worth the money",61
2531,traveler,"It is okay, nothing special just average experience would not try again",310
2532,fitness,"I absolutely love this experience, it is amazing and wonderful totally worth the time",231
2533,student,"This is the worst thing ever, very bad and disappointing totally worth the time",455
2534,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",453
2535,fitness,"It is okay, nothing special just average experience not worth the money",451
2536,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",224
2537,fitness,"It is okay, nothing special just average experience would not try again",135
2538,developer,"This is the worst thing ever, very bad and disappointing would not try again",293
2539,foodie,"It is okay, nothing special just average experience pretty decent overall",442
2540,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",16
2541,traveler,"It is okay, nothing special just average experience highly recommend to everyone",332
2542,foodie,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",249
2543,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",98
2544,student,"It is okay, nothing special just average experience would not try again",218
2545,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",473
2546,traveler,"I absolutely love this experience, it is amazing and wonderful totally worth the time",263
2547,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",322
2548,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",325
2549,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",11
2550,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",227
2551,foodie,"It is okay, nothing special just average experience highly recommend to everyone",275
2552,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",107
2553,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",73
2554,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",483
2555,foodie,"It is okay, nothing special just average experience pretty decent overall",17
2556,developer,"This is the worst thing ever, very bad and disappointing would not try again",24
2557,fitness,"I absolutely love this experience, it is amazing and wonderful totally worth the time",211
2558,fitness,"It is okay, nothing special just average experience pretty decent overall",365
2559,student,"This is the worst thing ever, very bad and disappointing would not try again",432
2560,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",495
2561,traveler,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",151
2562,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",259
2563,developer,"It is okay, nothing special just average experience pretty decent overall",338
2564,student,"This is the worst thing ever, very bad and disappointing not worth the money",177
2565,foodie,"It is okay, nothing special just average experience not worth the money",37
2566,fitness,"It is okay, nothing special just average experience highly recommend to everyone",256
2567,student,"I absolutely love this experience, it is amazing and wonderful would not try again",295
2568,developer,"It is okay, nothing special just average experience not worth the money",146
2569,fitness,"It is okay, nothing special just average experience pretty decent overall",260
2570,foodie,"It is okay, nothing special just average experience would not try again",457
2571,foodie,"I absolutely love this experience, it is amazing and wonderful not worth the money",419
2572,student,"This is the worst thing ever, very bad and disappointing totally worth the time",107
2573,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",253
2574,student,"It is okay, nothing special just average experience pretty decent overall",44
2575,traveler,"It is okay, nothing special just average experience pretty decent overall",193
2576,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",172
2577,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",39
2578,student,"It is okay, nothing special just average experience totally worth the time",408
2579,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",335
2580,fitness,"It is okay, nothing special just average experience totally worth the time",349
2581,foodie,"It is okay, nothing special just average experience would not try again",446
2582,traveler,"It is okay, nothing special just average experience pretty decent overall",432
2583,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",330
2584,developer,"It is okay, nothing special just average experience pretty decent overall",419
2585,developer,"It is okay, nothing special just average experience totally worth the time",490
2586,fitness,"It is okay, nothing special just average experience would not try again",125
2587,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",496
2588,developer,"It is okay, nothing special just average experience highly recommend to everyone",294
2589,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",259
2590,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",164
2591,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",74
2592,foodie,"It is okay, nothing special just average experience would not try again",460
2593,fitness,"It is okay, nothing special just average experience highly recommend to everyone",229
2594,fitness,"It is okay, nothing special just average experience totally worth the time",384
2595,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",207
2596,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",169
2597,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",94
2598,fitness,"It is okay, nothing special just average experience would not try again",484
2599,fitness,"I absolutely love this experience, it is amazing and wonderful would not try again",163
2600,foodie,"I absolutely love this experience, it is amazing and wonderful not worth the money",338
2601,fitness,"This is the worst thing ever, very bad and disappointing would not try again",468
2602,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",429
2603,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",460
2604,student,"I absolutely love this experience, it is amazing and wonderful would not try again",410
2605,student,"It is okay, nothing special just average experience pretty decent overall",374
2606,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",393
2607,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",387
2608,student,"This is the worst thing ever, very bad and disappointing totally worth the time",61
2609,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",381
2610,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",182
2611,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",60
2612,developer,"It is okay, nothing special just average experience would not try again",131
2613,developer,"It is okay, nothing special just average experience highly recommend to everyone",316
2614,student,"This is the worst thing ever, very bad and disappointing would not try again",323
2615,fitness,"It is okay, nothing special just average experience pretty decent overall",300
2616,developer,"It is okay, nothing special just average experience pretty decent overall",481
2617,student,"It is okay, nothing special just average experience highly recommend to everyone",223
2618,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",429
2619,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",202
2620,student,"It is okay, nothing special just average experience would not try again",90
2621,traveler,"It is okay, nothing special just average experience would not try again",334
2622,student,"This is the worst thing ever, very bad and disappointing would not try again",164
2623,foodie,"This is the worst thing ever, very bad and disappointing would not try again",47
2624,traveler,"It is okay, nothing special just average experience pretty decent overall",24
2625,foodie,"This is the worst thing ever, very bad and disappointing would not try again",204
2626,traveler,"This is the worst thing ever, very bad and disappointing would not try again",309
2627,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",338
2628,student,"This is the worst thing ever, very bad and disappointing totally worth the time",410
2629,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",445
2630,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",181
2631,fitness,"It is okay, nothing special just average experience totally worth the time",142
2632,fitness,"This is the worst thing ever, very bad and disappointing would not try again",55
2633,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",218
2634,student,"It is okay, nothing special just average experience highly recommend to everyone",40
2635,student,"It is okay, nothing special just average experience pretty decent overall",395
2636,foodie,"It is okay, nothing special just average experience not worth the money",210
2637,fitness,"I absolutely love this experience, it is amazing and wonderful would not try again",326
2638,fitness,"It is okay, nothing special just average experience pretty decent overall",290
2639,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",138
2640,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",291
2641,foodie,"It is okay, nothing special just average experience not worth the money",92
2642,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",31
2643,foodie,"This is the worst thing ever, very bad and disappointing would not try again",306
2644,student,"This is the worst thing ever, very bad and disappointing not worth the money",467
2645,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",82
2646,developer,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",404
2647,fitness,"It is okay, nothing special just average experience would not try again",113
2648,developer,"It is okay, nothing special just average experience pretty decent overall",89
2649,student,"It is okay, nothing special just average experience highly recommend to everyone",500
2650,fitness,"I absolutely love this experience, it is amazing and wonderful totally worth the time",306
2651,foodie,"It is okay, nothing special just average experience totally worth the time",428
2652,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",53
2653,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",260
2654,traveler,"It is okay, nothing special just average experience totally worth the time",18
2655,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",346
2656,student,"It is okay, nothing special just average experience pretty decent overall",340
2657,developer,"It is okay, nothing special just average experience highly recommend to everyone",368
2658,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",125
2659,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",358
2660,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",325
2661,traveler,"It is okay, nothing special just average experience would not try again",275
2662,developer,"It is okay, nothing special just average experience totally worth the time",262
2663,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",315
2664,developer,"This is the worst thing ever, very bad and disappointing would not try again",116
2665,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",173
2666,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",288
2667,fitness,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",232
2668,student,"I absolutely love this experience, it is amazing and wonderful would not try again",30
2669,traveler,"It is okay, nothing special just average experience not worth the money",143
2670,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",158
2671,foodie,"This is the worst thing ever, very bad and disappointing not worth the money",176
2672,foodie,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",412
2673,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",69
2674,developer,"It is okay, nothing special just average experience totally worth the time",406
2675,fitness,"It is okay, nothing special just average experience pretty decent overall",172
2676,foodie,"It is okay, nothing special just average experience totally worth the time",170
2677,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",279
2678,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",264
2679,student,"It is okay, nothing special just average experience totally worth the time",334
2680,developer,"It is okay, nothing special just average experience totally worth the time",404
2681,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",88
2682,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",194
2683,foodie,"It is okay, nothing special just average experience highly recommend to everyone",236
2684,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",250
2685,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",319
2686,foodie,"It is okay, nothing special just average experience pretty decent overall",203
2687,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",24
2688,foodie,"It is okay, nothing special just average experience totally worth the time",340
2689,fitness,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",380
2690,student,"It is okay, nothing special just average experience pretty decent overall",120
2691,foodie,"It is okay, nothing special just average experience highly recommend to everyone",70
2692,student,"This is the worst thing ever, very bad and disappointing totally worth the time",430
2693,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",336
2694,student,"This is the worst thing ever, very bad and disappointing not worth the money",83
2695,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",224
2696,student,"It is okay, nothing special just average experience not worth the money",376
2697,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",369
2698,fitness,"This is the worst thing ever, very bad and disappointing not worth the money",188
2699,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",190
2700,foodie,"It is okay, nothing special just average experience pretty decent overall",467
2701,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",207
2702,developer,"It is okay, nothing special just average experience would not try again",339
2703,foodie,"This is the worst thing ever, very bad and disappointing would not try again",255
2704,student,"This is the worst thing ever, very bad and disappointing not worth the money",98
2705,student,"It is okay, nothing special just average experience not worth the money",281
2706,fitness,"It is okay, nothing special just average experience not worth the money",217
2707,traveler,"I absolutely love this experience, it is amazing and wonderful totally worth the time",242
2708,fitness,"This is the worst thing ever, very bad and disappointing would not try again",247
2709,fitness,"It is okay, nothing special just average experience highly recommend to everyone",169
2710,traveler,"It is okay, nothing special just average experience totally worth the time",100
2711,traveler,"This is the worst thing ever, very bad and disappointing not worth the money",360
2712,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",400
2713,traveler,"It is okay, nothing special just average experience totally worth the time",161
2714,traveler,"This is the worst thing ever, very bad and disappointing totally worth the time",165
2715,traveler,"It is okay, nothing special just average experience not worth the money",317
2716,fitness,"I absolutely love this experience, it is amazing and wonderful totally worth the time",56
2717,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",295
2718,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",406
2719,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",211
2720,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",500
2721,traveler,"It is okay, nothing special just average experience pretty decent overall",373
2722,student,"It is okay, nothing special just average experience totally worth the time",242
2723,developer,"I absolutely love this experience, it is amazing and wonderful totally worth the time",146
2724,traveler,"It is okay, nothing special just average experience totally worth the time",101
2725,fitness,"This is the worst thing ever, very bad and disappointing not worth the money",246
2726,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",40
2727,developer,"This is the worst thing ever, very bad and disappointing would not try again",437
2728,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",432
2729,student,"This is the worst thing ever, very bad and disappointing would not try again",219
2730,fitness,"It is okay, nothing special just average experience totally worth the time",57
2731,traveler,"I absolutely love this experience, it is amazing and wonderful totally worth the time",492
2732,student,"I absolutely love this experience, it is amazing and wonderful would not try again",258
2733,traveler,"It is okay, nothing special just average experience totally worth the time",80
2734,developer,"It is okay, nothing special just average experience not worth the money",243
2735,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",243
2736,developer,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",490
2737,fitness,"It is okay, nothing special just average experience totally worth the time",343
2738,fitness,"This is the worst thing ever, very bad and disappointing pretty decent overall",259
2739,fitness,"I absolutely love this experience, it is amazing and wonderful would not try again",163
2740,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",154
2741,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",43
2742,foodie,"This is the worst thing ever, very bad and disappointing would not try again",120
2743,developer,"It is okay, nothing special just average experience totally worth the time",392
2744,student,"It is okay, nothing special just average experience pretty decent overall",375
2745,fitness,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",491
2746,developer,"This is the worst thing ever, very bad and disappointing would not try again",201
2747,fitness,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",293
2748,foodie,"It is okay, nothing special just average experience highly recommend to everyone",75
2749,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",270
2750,traveler,"It is okay, nothing special just average experience highly recommend to everyone",14
2751,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",359
2752,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",192
2753,traveler,"This is the worst thing ever, very bad and disappointing pretty decent overall",235
2754,developer,"It is okay, nothing special just average experience highly recommend to everyone",294
2755,student,"It is okay, nothing special just average experience pretty decent overall",391
2756,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",310
2757,foodie,"It is okay, nothing special just average experience highly recommend to everyone",22
2758,developer,"This is the worst thing ever, very bad and disappointing not worth the money",65
2759,foodie,"I absolutely love this experience, it is amazing and wonderful not worth the money",284
2760,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",161
2761,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",13
2762,foodie,"It is okay, nothing special just average experience would not try again",411
2763,student,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",244
2764,foodie,"It is okay, nothing special just average experience would not try again",305
2765,foodie,"It is okay, nothing special just average experience pretty decent overall",64
2766,student,"This is the worst thing ever, very bad and disappointing not worth the money",93
2767,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",197
2768,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",486
2769,fitness,"It is okay, nothing special just average experience highly recommend to everyone",182
2770,student,"It is okay, nothing special just average experience pretty decent overall",241
2771,fitness,"This is the worst thing ever, very bad and disappointing would not try again",399
2772,developer,"I absolutely love this experience, it is amazing and wonderful not worth the money",215
2773,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",266
2774,student,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",196
2775,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",168
2776,traveler,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",381
2777,fitness,"It is okay, nothing special just average experience totally worth the time",69
2778,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",37
2779,fitness,"It is okay, nothing special just average experience would not try again",29
2780,student,"I absolutely love this experience, it is amazing and wonderful totally worth the time",172
2781,student,"It is okay, nothing special just average experience totally worth the time",284
2782,traveler,"It is okay, nothing special just average experience totally worth the time",430
2783,developer,"This is the worst thing ever, very bad and disappointing not worth the money",21
2784,student,"It is okay, nothing special just average experience would not try again",23
2785,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",435
2786,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",357
2787,developer,"It is okay, nothing special just average experience would not try again",121
2788,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",221
2789,fitness,"It is okay, nothing special just average experience totally worth the time",119
2790,foodie,"I absolutely love this experience, it is amazing and wonderful not worth the money",303
2791,student,"I absolutely love this experience, it is amazing and wonderful not worth the money",117
2792,fitness,"I absolutely love this experience, it is amazing and wonderful would not try again",298
2793,developer,"It is okay, nothing special just average experience totally worth the time",103
2794,fitness,"This is the worst thing ever, very bad and disappointing pretty decent overall",143
2795,foodie,"This is the worst thing ever, very bad and disappointing would not try again",104
2796,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",375
2797,student,"It is okay, nothing special just average experience highly recommend to everyone",244
2798,fitness,"It is okay, nothing special just average experience totally worth the time",27
2799,fitness,"It is okay, nothing special just average experience pretty decent overall",57
2800,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",289
2801,student,"It is okay, nothing special just average experience pretty decent overall",229
2802,fitness,"I absolutely love this experience, it is amazing and wonderful not worth the money",155
2803,developer,"It is okay, nothing special just average experience would not try again",161
2804,foodie,"It is okay, nothing special just average experience pretty decent overall",125
2805,foodie,"It is okay, nothing special just average experience highly recommend to everyone",94
2806,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",90
2807,fitness,"It is okay, nothing special just average experience pretty decent overall",310
2808,foodie,"This is the worst thing ever, very bad and disappointing not worth the money",194
2809,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",239
2810,fitness,"It is okay, nothing special just average experience not worth the money",80
